77.9876333318893,'11-08-2017 07:21:20.921875'
79.9751704646486,'11-08-2017 07:21:21.046875'
82.4703409046390,'11-08-2017 07:21:21.171875'
85.6712585144521,'11-08-2017 07:21:21.296875'
89.6966656409546,'11-08-2017 07:21:21.421875'
94.4922415928407,'11-08-2017 07:21:21.546875'
99.4767026054261,'11-08-2017 07:21:21.671875'
104.305243978860,'11-08-2017 07:21:21.796875'
108.979571882817,'11-08-2017 07:21:21.921875'
113.522378205780,'11-08-2017 07:21:22.046875'
117.974210447840,'11-08-2017 07:21:22.171875'
122.384823990061,'11-08-2017 07:21:22.296875'
126.811701229974,'11-08-2017 07:21:22.421875'
131.320051581577,'11-08-2017 07:21:22.546875'
135.979486472865,'11-08-2017 07:21:22.671875'
140.818879112331,'11-08-2017 07:21:22.796875'
145.793832664821,'11-08-2017 07:21:22.921875'
150.785962051003,'11-08-2017 07:21:23.046875'
155.603288133347,'11-08-2017 07:21:23.171875'
160.027934219937,'11-08-2017 07:21:23.296875'
163.908759770218,'11-08-2017 07:21:23.421875'
167.172003416511,'11-08-2017 07:21:23.546875'
169.821282964011,'11-08-2017 07:21:23.671875'
171.937595390786,'11-08-2017 07:21:23.796875'
173.675182119409,'11-08-2017 07:21:23.921875'
175.205395944613,'11-08-2017 07:21:24.046875'
176.676246850920,'11-08-2017 07:21:24.171875'
178.211508911317,'11-08-2017 07:21:24.296875'
176.526756034703,'11-08-2017 07:21:24.421875'
174.645429973881,'11-08-2017 07:21:24.546875'
172.533218921501,'11-08-2017 07:21:24.671875'
170.100200455299,'11-08-2017 07:21:24.796875'
167.665813803216,'11-08-2017 07:21:24.921875'
164.528550467772,'11-08-2017 07:21:25.046875'
161.488779230862,'11-08-2017 07:21:25.171875'
158.151793238721,'11-08-2017 07:21:25.296875'
154.507806588865,'11-08-2017 07:21:25.421875'
150.730564795847,'11-08-2017 07:21:25.546875'
146.663805561425,'11-08-2017 07:21:25.671875'
142.801570369928,'11-08-2017 07:21:25.796875'
139.150724778099,'11-08-2017 07:21:25.921875'
134.193746832982,'11-08-2017 07:21:26.046875'
131.658800841289,'11-08-2017 07:21:26.171875'
127.567049519528,'11-08-2017 07:21:26.296875'
123.764232482198,'11-08-2017 07:21:26.421875'
120.242274647676,'11-08-2017 07:21:26.546875'
116.836432897033,'11-08-2017 07:21:26.671875'
113.487594652785,'11-08-2017 07:21:26.796875'
110.270941370247,'11-08-2017 07:21:26.921875'
107.147648045706,'11-08-2017 07:21:27.046875'
103.942756488892,'11-08-2017 07:21:27.171875'
101.150259881340,'11-08-2017 07:21:27.296875'
98.2243023788924,'11-08-2017 07:21:27.421875'
95.6837936202251,'11-08-2017 07:21:27.546875'
93.3114243231944,'11-08-2017 07:21:27.671875'
91.0445408473509,'11-08-2017 07:21:27.796875'
88.8347956482010,'11-08-2017 07:21:27.921875'
86.7399054045448,'11-08-2017 07:21:28.046875'
84.5588614504938,'11-08-2017 07:21:28.171875'
82.5767833406010,'11-08-2017 07:21:28.296875'
80.4422724424838,'11-08-2017 07:21:28.421875'
78.1096320168640,'11-08-2017 07:21:28.546875'
75.6112433383916,'11-08-2017 07:21:28.671875'
73.3248646445686,'11-08-2017 07:21:28.796875'
71.2164628879327,'11-08-2017 07:21:28.921875'
69.1672549637121,'11-08-2017 07:21:29.046875'
67.1230143911264,'11-08-2017 07:21:29.171875'
65.4253806020693,'11-08-2017 07:21:29.296875'
63.9076300165813,'11-08-2017 07:21:29.421875'
62.8094480863647,'11-08-2017 07:21:29.546875'
61.7888291770146,'11-08-2017 07:21:29.671875'
60.5210656335400,'11-08-2017 07:21:29.796875'
59.1576488173877,'11-08-2017 07:21:29.921875'
57.7819467215596,'11-08-2017 07:21:30.046875'
56.5938124105795,'11-08-2017 07:21:30.171875'
55.2968427298957,'11-08-2017 07:21:30.296875'
54.2947272492380,'11-08-2017 07:21:30.421875'
53.3875301675539,'11-08-2017 07:21:30.546875'
52.9114970044679,'11-08-2017 07:21:30.671875'
52.7657707182782,'11-08-2017 07:21:30.796875'
52.6386038465736,'11-08-2017 07:21:30.921875'
52.1932366958769,'11-08-2017 07:21:31.046875'
51.9786479964274,'11-08-2017 07:21:31.171875'
52.0075920060281,'11-08-2017 07:21:31.296875'
51.8311104677853,'11-08-2017 07:21:31.421875'
52.1843590700321,'11-08-2017 07:21:31.546875'
52.6134677912267,'11-08-2017 07:21:31.671875'
53.5500936708566,'11-08-2017 07:21:31.796875'
54.5419559465394,'11-08-2017 07:21:31.921875'
55.9716393033984,'11-08-2017 07:21:32.046875'
57.2056495277689,'11-08-2017 07:21:32.171875'
57.9673488776820,'11-08-2017 07:21:32.296875'
58.6656848994800,'11-08-2017 07:21:32.421875'
59.3956782599358,'11-08-2017 07:21:32.546875'
60.3124507692387,'11-08-2017 07:21:32.671875'
59.9280003359442,'11-08-2017 07:21:32.796875'
60.0966229091400,'11-08-2017 07:21:32.921875'
59.9484898622191,'11-08-2017 07:21:33.046875'
59.6172901196517,'11-08-2017 07:21:33.171875'
58.9566531834042,'11-08-2017 07:21:33.296875'
59.1505584524872,'11-08-2017 07:21:33.421875'
59.6472579611521,'11-08-2017 07:21:33.546875'
60.8032454678703,'11-08-2017 07:21:33.671875'
63.1462804090662,'11-08-2017 07:21:33.796875'
64.8054754246064,'11-08-2017 07:21:33.921875'
66.8914937949742,'11-08-2017 07:21:34.046875'
68.9650849459348,'11-08-2017 07:21:34.171875'
71.1015808680267,'11-08-2017 07:21:34.296875'
73.3745855379461,'11-08-2017 07:21:34.421875'
76.5296715120785,'11-08-2017 07:21:34.546875'
77.9742092765449,'11-08-2017 07:21:34.671875'
77.9858136016210,'11-08-2017 07:21:34.796875'
78.1107697732624,'11-08-2017 07:21:34.921875'
78.6655027189956,'11-08-2017 07:21:35.046875'
78.3579113056504,'11-08-2017 07:21:35.171875'
77.5335571911635,'11-08-2017 07:21:35.296875'
77.3999418943576,'11-08-2017 07:21:35.421875'
77.1619045063511,'11-08-2017 07:21:35.546875'
77.1439141379826,'11-08-2017 07:21:35.671875'
78.7697695492437,'11-08-2017 07:21:35.796875'
80.4696528942832,'11-08-2017 07:21:35.921875'
80.8178916934825,'11-08-2017 07:21:36.046875'
82.0984778028689,'11-08-2017 07:21:36.171875'
84.2970330771870,'11-08-2017 07:21:36.296875'
85.7636102632172,'11-08-2017 07:21:36.421875'
86.8369931487951,'11-08-2017 07:21:36.546875'
87.8268257621856,'11-08-2017 07:21:36.671875'
87.7417085865950,'11-08-2017 07:21:36.796875'
87.5280320365009,'11-08-2017 07:21:36.921875'
86.8753840554509,'11-08-2017 07:21:37.046875'
85.2191205075881,'11-08-2017 07:21:37.171875'
84.1893638735818,'11-08-2017 07:21:37.296875'
82.7470949168811,'11-08-2017 07:21:37.421875'
82.1925375791871,'11-08-2017 07:21:37.546875'
82.2545060188010,'11-08-2017 07:21:37.671875'
83.1579841845909,'11-08-2017 07:21:37.796875'
81.0806360984581,'11-08-2017 07:21:37.921875'
85.6897992104243,'11-08-2017 07:21:38.046875'
84.6597583201866,'11-08-2017 07:21:38.171875'
83.9825112370260,'11-08-2017 07:21:38.296875'
83.0674739323698,'11-08-2017 07:21:38.421875'
81.1036453284617,'11-08-2017 07:21:38.546875'
79.2626474141589,'11-08-2017 07:21:38.671875'
74.7849939201904,'11-08-2017 07:21:38.796875'
70.7818496892556,'11-08-2017 07:21:38.921875'
76.5921182891780,'11-08-2017 07:21:39.046875'
58.0731224850783,'11-08-2017 07:21:39.171875'
61.6100459366420,'11-08-2017 07:21:39.296875'
65.1907751033086,'11-08-2017 07:21:39.421875'
68.8526107699035,'11-08-2017 07:21:39.546875'
72.5711731881502,'11-08-2017 07:21:39.671875'
76.2410717064400,'11-08-2017 07:21:39.796875'
79.6790949420952,'11-08-2017 07:21:39.921875'
82.6975847434280,'11-08-2017 07:21:40.046875'
85.1778101518002,'11-08-2017 07:21:40.171875'
87.0731575738863,'11-08-2017 07:21:40.296875'
88.4091307816731,'11-08-2017 07:21:40.421875'
89.2831216066208,'11-08-2017 07:21:40.546875'
89.8366639330379,'11-08-2017 07:21:40.671875'
90.2015468257119,'11-08-2017 07:21:40.796875'
90.4936232722332,'11-08-2017 07:21:40.921875'
90.8128101829947,'11-08-2017 07:21:41.046875'
91.2430883911920,'11-08-2017 07:21:41.171875'
91.8525026528233,'11-08-2017 07:21:41.296875'
92.6931616466896,'11-08-2017 07:21:41.421875'
93.8012379743943,'11-08-2017 07:21:41.546875'
95.1969681603435,'11-08-2017 07:21:41.671875'
96.8846526517461,'11-08-2017 07:21:41.796875'
98.8526558186135,'11-08-2017 07:21:41.921875'
101.073405953760,'11-08-2017 07:21:42.046875'
103.503395272802,'11-08-2017 07:21:42.171875'
104.951425874345,'11-08-2017 07:21:42.296875'
105.231506881468,'11-08-2017 07:21:42.421875'
104.426874158571,'11-08-2017 07:21:42.546875'
102.731989215895,'11-08-2017 07:21:42.671875'
100.477814585660,'11-08-2017 07:21:42.796875'
98.1275201883908,'11-08-2017 07:21:42.921875'
96.0809722268593,'11-08-2017 07:21:43.046875'
94.5738587051210,'11-08-2017 07:21:43.171875'
93.6752255742468,'11-08-2017 07:21:43.296875'
93.2733674320840,'11-08-2017 07:21:43.421875'
93.1260223987765,'11-08-2017 07:21:43.546875'
93.0191717442529,'11-08-2017 07:21:43.671875'
92.7942435734803,'11-08-2017 07:21:43.796875'
92.3438187216867,'11-08-2017 07:21:43.921875'
91.5944482948416,'11-08-2017 07:21:44.046875'
90.4979802684307,'11-08-2017 07:21:44.171875'
89.0194605484428,'11-08-2017 07:21:44.296875'
87.1350796893655,'11-08-2017 07:21:44.421875'
84.8456421228720,'11-08-2017 07:21:44.546875'
82.2137783854881,'11-08-2017 07:21:44.671875'
79.3703174571295,'11-08-2017 07:21:44.796875'
76.5070038111199,'11-08-2017 07:21:44.921875'
73.8324070836063,'11-08-2017 07:21:45.046875'
71.5206377178302,'11-08-2017 07:21:45.171875'
69.6754353657948,'11-08-2017 07:21:45.296875'
68.3286084376016,'11-08-2017 07:21:45.421875'
67.4593644716823,'11-08-2017 07:21:45.546875'
67.0716316157215,'11-08-2017 07:21:45.671875'
67.2141223116209,'11-08-2017 07:21:45.796875'
67.9940093620899,'11-08-2017 07:21:45.921875'
69.5204182074406,'11-08-2017 07:21:46.046875'
71.8317862782612,'11-08-2017 07:21:46.171875'
74.8926728231531,'11-08-2017 07:21:46.296875'
78.5937589087305,'11-08-2017 07:21:46.421875'
82.7520767254603,'11-08-2017 07:21:46.546875'
87.1387555942865,'11-08-2017 07:21:46.671875'
91.5337396895122,'11-08-2017 07:21:46.796875'
95.7432589230353,'11-08-2017 07:21:46.921875'
99.6079579857645,'11-08-2017 07:21:47.046875'
103.003075811329,'11-08-2017 07:21:47.171875'
105.838445576081,'11-08-2017 07:21:47.296875'
108.058494699090,'11-08-2017 07:21:47.421875'
109.642244842152,'11-08-2017 07:21:47.546875'
110.601809982669,'11-08-2017 07:21:47.671875'
110.969324085112,'11-08-2017 07:21:47.796875'
110.790210242483,'11-08-2017 07:21:47.921875'
110.123125049392,'11-08-2017 07:21:48.046875'
109.039958602052,'11-08-2017 07:21:48.171875'
107.625834498283,'11-08-2017 07:21:48.296875'
105.979109837510,'11-08-2017 07:21:48.421875'
104.211375220762,'11-08-2017 07:21:48.546875'
102.445592981660,'11-08-2017 07:21:48.671875'
100.790821810285,'11-08-2017 07:21:48.796875'
99.3240012051486,'11-08-2017 07:21:48.921875'
98.0895493310839,'11-08-2017 07:21:49.046875'
97.0993630192466,'11-08-2017 07:21:49.171875'
96.3344488252671,'11-08-2017 07:21:49.296875'
95.7597476700798,'11-08-2017 07:21:49.421875'
95.3331976614383,'11-08-2017 07:21:49.546875'
95.0060953787597,'11-08-2017 07:21:49.671875'
94.7230958731249,'11-08-2017 07:21:49.796875'
94.4483093120155,'11-08-2017 07:21:49.921875'
94.1797380381790,'11-08-2017 07:21:50.046875'
93.8919937318391,'11-08-2017 07:21:50.171875'
93.5788187383942,'11-08-2017 07:21:50.296875'
93.2530674901710,'11-08-2017 07:21:50.421875'
92.9332372777382,'11-08-2017 07:21:50.546875'
92.6062560222392,'11-08-2017 07:21:50.671875'
92.2211099368547,'11-08-2017 07:21:50.796875'
91.6888435268031,'11-08-2017 07:21:50.921875'
90.8841200400027,'11-08-2017 07:21:51.046875'
89.6811118323150,'11-08-2017 07:21:51.171875'
87.9893907327869,'11-08-2017 07:21:51.296875'
85.7554884943133,'11-08-2017 07:21:51.421875'
82.9628967936378,'11-08-2017 07:21:51.546875'
79.6320672313519,'11-08-2017 07:21:51.671875'
75.8196780171627,'11-08-2017 07:21:51.796875'
71.6017677310386,'11-08-2017 07:21:51.921875'
67.0568690843551,'11-08-2017 07:21:52.046875'
61.6132420026927,'11-08-2017 07:21:52.171875'
56.0456271910469,'11-08-2017 07:21:52.296875'
50.2820025874423,'11-08-2017 07:21:52.421875'
44.9586305681528,'11-08-2017 07:21:52.546875'
39.8746415696905,'11-08-2017 07:21:52.671875'
35.5161170499465,'11-08-2017 07:21:52.796875'
31.4823878545623,'11-08-2017 07:21:52.921875'
28.1575707397906,'11-08-2017 07:21:53.046875'
25.1590411240784,'11-08-2017 07:21:53.171875'
22.9261124074849,'11-08-2017 07:21:53.296875'
20.9550915118955,'11-08-2017 07:21:53.421875'
19.7218470954027,'11-08-2017 07:21:53.546875'
18.8321640491380,'11-08-2017 07:21:53.671875'
18.6474498115761,'11-08-2017 07:21:53.796875'
18.8445843437005,'11-08-2017 07:21:53.921875'
19.7730408779931,'11-08-2017 07:21:54.046875'
21.1710745905086,'11-08-2017 07:21:54.171875'
22.0979839233578,'11-08-2017 07:21:54.296875'
23.1797987934941,'11-08-2017 07:21:54.421875'
23.6558117703416,'11-08-2017 07:21:54.546875'
24.3010276546112,'11-08-2017 07:21:54.671875'
24.6611077457484,'11-08-2017 07:21:54.796875'
25.7273275336972,'11-08-2017 07:21:54.921875'
27.2040971111374,'11-08-2017 07:21:55.046875'
30.1210351099067,'11-08-2017 07:21:55.171875'
32.2357915838944,'11-08-2017 07:21:55.296875'
35.0910277894527,'11-08-2017 07:21:55.421875'
36.6896094826796,'11-08-2017 07:21:55.546875'
38.5317017146885,'11-08-2017 07:21:55.671875'
39.0870666320827,'11-08-2017 07:21:55.796875'
39.8984333754697,'11-08-2017 07:21:55.921875'
39.7118990571150,'11-08-2017 07:21:56.046875'
39.9167998798343,'11-08-2017 07:21:56.171875'
39.4304594915244,'11-08-2017 07:21:56.296875'
39.3095245707139,'11-08-2017 07:21:56.421875'
38.6044220512992,'11-08-2017 07:21:56.546875'
38.0884372252250,'11-08-2017 07:21:56.671875'
37.0916103828396,'11-08-2017 07:21:56.796875'
36.4176388555813,'11-08-2017 07:21:56.921875'
35.7339254348342,'11-08-2017 07:21:57.046875'
